ros_time_sec,ros_time_nsec,O_T_EE_0,O_T_EE_1,O_T_EE_2,O_T_EE_3,O_T_EE_4,O_T_EE_5,O_T_EE_6,O_T_EE_7,O_T_EE_8,O_T_EE_9,O_T_EE_10,O_T_EE_11,O_T_EE_12,O_T_EE_13,O_T_EE_14,O_T_EE_15
1774902494.000000000,207395076.000000000,0.989065421,-0.139980588,0.046214451,0.000000000,-0.141269965,-0.989622312,0.025907995,0.000000000,0.042109046,-0.032154035,-0.998595487,0.000000000,0.701425151,-0.088654165,0.154915034,1.000000000
1774902494.000000000,240983724.000000000,0.989063595,-0.139904577,0.046482915,0.000000000,-0.141199237,-0.989634455,0.025829607,0.000000000,0.042388230,-0.032111094,-0.998585057,0.000000000,0.702800732,-0.088792552,0.153387113,1.000000000
1774902494.000000000,275573730.000000000,0.989035905,-0.139783278,0.047427425,0.000000000,-0.141096639,-0.989656073,0.025560566,0.000000000,0.043364735,-0.031972784,-0.998547566,0.000000000,0.704239194,-0.088778087,0.152436939,1.000000000
1774902494.000000000,309600353.000000000,0.989025684,-0.139629318,0.048089463,0.000000000,-0.140957060,-0.989679910,0.025407260,0.000000000,0.044046425,-0.031907596,-0.998519813,0.000000000,0.705400041,-0.088738954,0.151577822,1.000000000
1774902494.000000000,343099832.000000000,0.989029598,-0.139473123,0.048460801,0.000000000,-0.140815029,-0.989698750,0.025460916,0.000000000,0.044411336,-0.032006225,-0.998500493,0.000000000,0.706244591,-0.088710291,0.150826518,1.000000000
1774902494.000000000,377477645.000000000,0.989021509,-0.139383036,0.048883234,0.000000000,-0.140747920,-0.989702842,0.025672064,0.000000000,0.044802488,-0.032271058,-0.998474494,0.000000000,0.706881437,-0.088714398,0.150405497,1.000000000
1774902494.000000000,411050319.000000000,0.989030460,-0.139175285,0.049292360,0.000000000,-0.140563493,-0.989723166,0.025897988,0.000000000,0.045182301,-0.032543232,-0.998448545,0.000000000,0.707249937,-0.088633401,0.150325229,1.000000000
1774902494.000000000,445264577.000000000,0.989048099,-0.138978467,0.049493335,0.000000000,-0.140384820,-0.989741739,0.026156046,0.000000000,0.045351366,-0.032818332,-0.998431876,0.000000000,0.707335496,-0.088551424,0.150424976,1.000000000
1774902494.000000000,479341506.000000000,0.989070993,-0.138738919,0.049707452,0.000000000,-0.140157854,-0.989770594,0.026281078,0.000000000,0.045553643,-0.032961376,-0.998417955,0.000000000,0.707400741,-0.088416138,0.150571158,1.000000000
1774902494.000000000,513001680.000000000,0.989077459,-0.138636721,0.049863680,0.000000000,-0.140066927,-0.989779871,0.026416106,0.000000000,0.045692704,-0.033112465,-0.998406601,0.000000000,0.707456016,-0.088379881,0.150652422,1.000000000
1774902494.000000000,547526121.000000000,0.989059487,-0.138729299,0.049962572,0.000000000,-0.140172042,-0.989759621,0.026616499,0.000000000,0.045759329,-0.033329298,-0.998396335,0.000000000,0.707481620,-0.088489540,0.150693620,1.000000000
1774902494.000000000,580787181.000000000,0.989030221,-0.138937287,0.049963972,0.000000000,-0.140391911,-0.989721563,0.026871644,0.000000000,0.045717827,-0.033592053,-0.998389430,0.000000000,0.707459038,-0.088697439,0.150688140,1.000000000
1774902494.000000000,614968538.000000000,0.989001419,-0.139182787,0.049850704,0.000000000,-0.140644667,-0.989679167,0.027110353,0.000000000,0.045563786,-0.033824064,-0.998388639,0.000000000,0.707402654,-0.088926058,0.150646107,1.000000000
1774902494.000000000,649281978.000000000,0.988992953,-0.139329339,0.049608690,0.000000000,-0.140791144,-0.989653478,0.027287252,0.000000000,0.045294370,-0.033972019,-0.998395874,0.000000000,0.707332159,-0.089064755,0.150601305,1.000000000
1774902494.000000000,686173439.000000000,0.989007815,-0.139346432,0.049263183,0.000000000,-0.140804879,-0.989646369,0.027473565,0.000000000,0.044925652,-0.034108724,-0.998407873,0.000000000,0.707246102,-0.089139613,0.150554118,1.000000000
1774902494.000000000,719424724.000000000,0.989034639,-0.139410947,0.048536757,0.000000000,-0.140860457,-0.989628472,0.027831038,0.000000000,0.044154256,-0.034363432,-0.998433551,0.000000000,0.707047584,-0.089301666,0.150394065,1.000000000
1774902494.000000000,753427267.000000000,0.989061089,-0.139568710,0.047534037,0.000000000,-0.141011502,-0.989588741,0.028471516,0.000000000,0.043066245,-0.034863586,-0.998463734,0.000000000,0.706730548,-0.089639058,0.150130013,1.000000000
1774902494.000000000,787472486.000000000,0.989067471,-0.139894372,0.046431133,0.000000000,-0.141336777,-0.989515939,0.029374625,0.000000000,0.041835807,-0.035616599,-0.998489471,0.000000000,0.706309858,-0.090189187,0.149725966,1.000000000
1774902494.000000000,821509361.000000000,0.989024267,-0.140534482,0.045407105,0.000000000,-0.141986134,-0.989389252,0.030489217,0.000000000,0.040641298,-0.036602459,-0.998503152,0.000000000,0.705850997,-0.091005068,0.149235451,1.000000000
1774902494.000000000,855269193.000000000,0.988945254,-0.141383647,0.044482541,0.000000000,-0.142853172,-0.989223618,0.031786036,0.000000000,0.039509915,-0.037789849,-0.998504328,0.000000000,0.705397417,-0.092031240,0.148745974,1.000000000
1774902494.000000000,889846324.000000000,0.988836651,-0.142375265,0.043727653,0.000000000,-0.143866912,-0.989033962,0.033088981,0.000000000,0.038537823,-0.039011311,-0.998495345,0.000000000,0.705001733,-0.093155444,0.148326613,1.000000000
1774902494.000000000,923459768.000000000,0.988707853,-0.143431269,0.043185626,0.000000000,-0.144953994,-0.988828337,0.034461655,0.000000000,0.037761019,-0.040333215,-0.998472502,0.000000000,0.704675851,-0.094347262,0.148003022,1.000000000
1774902494.000000000,957336425.000000000,0.988568940,-0.144478188,0.042874833,0.000000000,-0.146039099,-0.988620515,0.035816280,0.000000000,0.037212985,-0.041669066,-0.998438222,0.000000000,0.704436741,-0.095568647,0.147783448,1.000000000
1774902494.000000000,995310544.000000000,0.988441384,-0.145404819,0.042682735,0.000000000,-0.147005227,-0.988429927,0.037101066,0.000000000,0.036794927,-0.042947641,-0.998399536,0.000000000,0.704235167,-0.096784579,0.147639284,1.000000000
1774902495.000000000,27248859.000000000,0.988301965,-0.146387135,0.042553253,0.000000000,-0.148028513,-0.988228609,0.038373464,0.000000000,0.036435662,-0.044224516,-0.998356968,0.000000000,0.704035715,-0.098067626,0.147544986,1.000000000
1774902495.000000000,61940431.000000000,0.988194844,-0.147112999,0.042537791,0.000000000,-0.148796202,-0.988067155,0.039544072,0.000000000,0.036213445,-0.045407584,-0.998311944,0.000000000,0.703874058,-0.099291080,0.147528951,1.000000000
1774902495.000000000,95500230.000000000,0.988081121,-0.147929018,0.042349167,0.000000000,-0.149646301,-0.987890444,0.040733317,0.000000000,0.035811387,-0.046586114,-0.998272147,0.000000000,0.703663439,-0.100514345,0.147406199,1.000000000
1774902495.000000000,129550218.000000000,0.987971948,-0.148714937,0.042143134,0.000000000,-0.150461503,-0.987720702,0.041831776,0.000000000,0.035405318,-0.047670459,-0.998235439,0.000000000,0.703458972,-0.101660446,0.147278343,1.000000000
1774902495.000000000,163227796.000000000,0.987863597,-0.149464326,0.042031853,0.000000000,-0.151240796,-0.987558610,0.042836428,0.000000000,0.035107076,-0.048674416,-0.998197523,0.000000000,0.703288043,-0.102715263,0.147207267,1.000000000
1774902495.000000000,197314977.000000000,0.987776773,-0.150062448,0.041941102,0.000000000,-0.151866604,-0.987422084,0.043759673,0.000000000,0.034847558,-0.049595196,-0.998161292,0.000000000,0.703134456,-0.103676688,0.147150606,1.000000000
1774902495.000000000,231518268.000000000,0.987707708,-0.150541739,0.041849903,0.000000000,-0.152367535,-0.987311012,0.044517943,0.000000000,0.034617728,-0.050348252,-0.998131588,0.000000000,0.703001352,-0.104480915,0.147096826,1.000000000
1774902495.000000000,265586137.000000000,0.987641211,-0.150996869,0.041779558,0.000000000,-0.152841965,-0.987207384,0.045184747,0.000000000,0.034422995,-0.051012970,-0.998104571,0.000000000,0.702883393,-0.105198658,0.147057559,1.000000000
1774902495.000000000,299337625.000000000,0.987594962,-0.151315389,0.041720391,0.000000000,-0.153177401,-0.987128477,0.045768997,0.000000000,0.034258492,-0.051592846,-0.998080425,0.000000000,0.702784633,-0.105801819,0.147022794,1.000000000
1774902495.000000000,333357334.000000000,0.987561726,-0.151548165,0.041662197,0.000000000,-0.153423108,-0.987068461,0.046237966,0.000000000,0.034116819,-0.052055791,-0.998061239,0.000000000,0.702702484,-0.106290731,0.146991762,1.000000000
1774902495.000000000,367506027.000000000,0.987523792,-0.151805114,0.041625884,0.000000000,-0.153688693,-0.987012458,0.046550403,0.000000000,0.034019332,-0.052368067,-0.998048231,0.000000000,0.702643026,-0.106643355,0.146971520,1.000000000
1774902495.000000000,401614665.000000000,0.987494074,-0.152003152,0.041608198,0.000000000,-0.153891290,-0.986973133,0.046714584,0.000000000,0.033966063,-0.052534526,-0.998041297,0.000000000,0.702609712,-0.106845262,0.146957895,1.000000000
1774902495.000000000,434691429.000000000,0.987486593,-0.152051055,0.041610730,0.000000000,-0.153940281,-0.986964129,0.046743396,0.000000000,0.033961569,-0.052565056,-0.998039842,0.000000000,0.702602000,-0.106905020,0.146959815,1.000000000
1774902495.000000000,469494819.000000000,0.987494381,-0.152002929,0.041601725,0.000000000,-0.153891333,-0.986972282,0.046732422,0.000000000,0.033956939,-0.052551161,-0.998040732,0.000000000,0.702603997,-0.106877160,0.146954638,1.000000000
1774902495.000000000,502818346.000000000,0.987502629,-0.151950001,0.041599290,0.000000000,-0.153837610,-0.986981625,0.046711978,0.000000000,0.033960503,-0.052528747,-0.998041790,0.000000000,0.702608650,-0.106841448,0.146954795,1.000000000
1774902495.000000000,537099123.000000000,0.987504928,-0.151932245,0.041609571,0.000000000,-0.153820290,-0.986984484,0.046708612,0.000000000,0.033972111,-0.052526392,-0.998041519,0.000000000,0.702612580,-0.106833697,0.146960514,1.000000000
1774902495.000000000,571167469.000000000,0.987505862,-0.151929439,0.041597655,0.000000000,-0.153817181,-0.986984518,0.046718126,0.000000000,0.033959036,-0.052533868,-0.998041571,0.000000000,0.702608048,-0.106847518,0.146953308,1.000000000
1774902495.000000000,605498075.000000000,0.987503976,-0.151940575,0.041601745,0.000000000,-0.153828693,-0.986982493,0.046722997,0.000000000,0.033961729,-0.052539699,-0.998041172,0.000000000,0.702607408,-0.106856933,0.146955857,1.000000000
1774902495.000000000,639209508.000000000,0.987507571,-0.151915783,0.041606959,0.000000000,-0.153803838,-0.986986854,0.046712702,0.000000000,0.033969779,-0.052529469,-0.998041437,0.000000000,0.702611982,-0.106840655,0.146958039,1.000000000
1774902495.000000000,672945976.000000000,0.987509575,-0.151905853,0.041595648,0.000000000,-0.153793266,-0.986988574,0.046711173,0.000000000,0.033959383,-0.052525872,-0.998041980,0.000000000,0.702609301,-0.106837581,0.146952450,1.000000000
1774902495.000000000,707547426.000000000,0.987508302,-0.151912595,0.041601251,0.000000000,-0.153800586,-0.986987035,0.046719590,0.000000000,0.033963255,-0.052535291,-0.998041352,0.000000000,0.702608824,-0.106847955,0.146955973,1.000000000
1774902495.000000000,741015195.000000000,0.987508381,-0.151912178,0.041600886,0.000000000,-0.153800180,-0.986987056,0.046720470,0.000000000,0.033962781,-0.052536091,-0.998041326,0.000000000,0.702608803,-0.106852495,0.146954658,1.000000000
1774902495.000000000,775703907.000000000,0.987511062,-0.151896406,0.041594851,0.000000000,-0.153784003,-0.986989709,0.046717678,0.000000000,0.033958096,-0.052531857,-0.998041708,0.000000000,0.702607790,-0.106842681,0.146953160,1.000000000
1774902495.000000000,809449195.000000000,0.987512595,-0.151886248,0.041595544,0.000000000,-0.153773801,-0.986991419,0.046715145,0.000000000,0.033959711,-0.052529110,-0.998041798,0.000000000,0.702609146,-0.106839724,0.146952759,1.000000000
1774902495.000000000,843146800.000000000,0.987511274,-0.151894460,0.041596924,0.000000000,-0.153782263,-0.986989847,0.046720494,0.000000000,0.033959811,-0.052534895,-0.998041490,0.000000000,0.702608223,-0.106844812,0.146953522,1.000000000
1774902495.000000000,877208948.000000000,0.987511999,-0.151891017,0.041592282,0.000000000,-0.153778530,-0.986990494,0.046719102,0.000000000,0.033955628,-0.052532685,-0.998041749,0.000000000,0.702607203,-0.106846296,0.146950355,1.000000000
1774902495.000000000,911219120.000000000,0.987513533,-0.151880450,0.041594449,0.000000000,-0.153768067,-0.986992146,0.046718646,0.000000000,0.033958399,-0.052532204,-0.998041680,0.000000000,0.702608421,-0.106840929,0.146952887,1.000000000
1774902495.000000000,945155858.000000000,0.987513985,-0.151878195,0.041591950,0.000000000,-0.153765643,-0.986992578,0.046717498,0.000000000,0.033956230,-0.052530607,-0.998041838,0.000000000,0.702607956,-0.106840943,0.146951702,1.000000000
1774902495.000000000,978966474.000000000,0.987514919,-0.151871768,0.041593230,0.000000000,-0.153759460,-0.986993301,0.046722577,0.000000000,0.033957053,-0.052535606,-0.998041547,0.000000000,0.702608031,-0.106845298,0.146951285,1.000000000
1774902496.000000000,13503789.000000000,0.987515415,-0.151869343,0.041590314,0.000000000,-0.153756887,-0.986993696,0.046722695,0.000000000,0.033954287,-0.052535191,-0.998041663,0.000000000,0.702606789,-0.106842984,0.146950605,1.000000000
1774902496.000000000,47050952.000000000,0.987514850,-0.151871172,0.041597047,0.000000000,-0.153759031,-0.986993415,0.046721583,0.000000000,0.033961003,-0.052535190,-0.998041434,0.000000000,0.702609339,-0.106845885,0.146953275,1.000000000
1774902496.000000000,81167697.000000000,0.987515626,-0.151865520,0.041599278,0.000000000,-0.153753562,-0.986994181,0.046723396,0.000000000,0.033963226,-0.052537132,-0.998041256,0.000000000,0.702609725,-0.106846447,0.146954767,1.000000000
1774902496.000000000,114863157.000000000,0.987517155,-0.151859003,0.041586762,0.000000000,-0.153746424,-0.986995245,0.046724409,0.000000000,0.033951068,-0.052535983,-0.998041730,0.000000000,0.702605877,-0.106847558,0.146948670,1.000000000
1774902496.000000000,149222373.000000000,0.987517122,-0.151855260,0.041601214,0.000000000,-0.153743323,-0.986995896,0.046720870,0.000000000,0.033966071,-0.052534579,-0.998041294,0.000000000,0.702610518,-0.106844242,0.146955984,1.000000000
1774902496.000000000,183472156.000000000,0.987518721,-0.151848211,0.041588986,0.000000000,-0.153735685,-0.986997015,0.046722353,0.000000000,0.033954153,-0.052533921,-0.998041734,0.000000000,0.702607614,-0.106841375,0.146949493,1.000000000
1774902496.000000000,216922044.000000000,0.987519332,-0.151844964,0.041586319,0.000000000,-0.153732336,-0.986997486,0.046723432,0.000000000,0.033951528,-0.052534466,-0.998041795,0.000000000,0.702606275,-0.106845104,0.146948681,1.000000000
1774902496.000000000,251031398.000000000,0.987517987,-0.151852701,0.041590006,0.000000000,-0.153740355,-0.986996107,0.046726162,0.000000000,0.033954334,-0.052537999,-0.998041513,0.000000000,0.702605863,-0.106852568,0.146950957,1.000000000
1774902496.000000000,285246610.000000000,0.987520521,-0.151835613,0.041592235,0.000000000,-0.153723369,-0.986998787,0.046725439,0.000000000,0.033957554,-0.052537040,-0.998041454,0.000000000,0.702608533,-0.106842607,0.146951323,1.000000000
1774902496.000000000,318823337.000000000,0.987520987,-0.151833086,0.041590389,0.000000000,-0.153720788,-0.986999131,0.046726667,0.000000000,0.033955678,-0.052537883,-0.998041474,0.000000000,0.702607645,-0.106843919,0.146950310,1.000000000
1774902496.000000000,354121446.000000000,0.987519874,-0.151840165,0.041590972,0.000000000,-0.153727847,-0.986998097,0.046725287,0.000000000,0.033956088,-0.052536852,-0.998041514,0.000000000,0.702607313,-0.106846815,0.146950629,1.000000000
1774902496.000000000,387607097.000000000,0.987521553,-0.151829820,0.041588882,0.000000000,-0.153717416,-0.986999694,0.046725861,0.000000000,0.033954489,-0.052536742,-0.998041574,0.000000000,0.702607555,-0.106845370,0.146949662,1.000000000
